,SandyLoam_D85_REFERENCE,SandyLoam_D85_20150126,SandyLoam_D85_20150307,SandyLoam_D85_20150401,SandyLoam_D85_20150526,SandyLoam_D85_20150923,SandyLoam_D85_20151102
2014-11-05,8.561466217041016,8.561466217041016,8.561466217041016,8.561466217041016,8.561466217041016,8.561466217041016,8.561466217041016
2014-11-06,8.563697814941406,8.563697814941406,8.563697814941406,8.563697814941406,8.563697814941406,8.563697814941406,8.563697814941406
2014-11-07,8.565486907958984,8.565486907958984,8.565486907958984,8.565486907958984,8.565486907958984,8.565486907958984,8.565486907958984
2014-11-08,8.567148208618164,8.567148208618164,8.567148208618164,8.567148208618164,8.567148208618164,8.567148208618164,8.567148208618164
2014-11-09,8.568879127502441,8.568879127502441,8.568879127502441,8.568879127502441,8.568879127502441,8.568879127502441,8.568879127502441
2014-11-10,8.570646286010742,8.570646286010742,8.570646286010742,8.570646286010742,8.570646286010742,8.570646286010742,8.570646286010742
2014-11-11,8.572406768798828,8.572406768798828,8.572406768798828,8.572406768798828,8.572406768798828,8.572406768798828,8.572406768798828
2014-11-12,8.574158668518066,8.574158668518066,8.574158668518066,8.574158668518066,8.574158668518066,8.574158668518066,8.574158668518066
2014-11-13,8.5758695602417,8.5758695602417,8.5758695602417,8.5758695602417,8.5758695602417,8.5758695602417,8.5758695602417
2014-11-14,8.577458381652832,8.577458381652832,8.577458381652832,8.577458381652832,8.577458381652832,8.577458381652832,8.577458381652832
2014-11-15,8.578805923461914,8.578805923461914,8.578805923461914,8.578805923461914,8.578805923461914,8.578805923461914,8.578805923461914
2014-11-16,8.579894065856934,8.579894065856934,8.579894065856934,8.579894065856934,8.579894065856934,8.579894065856934,8.579894065856934
2014-11-17,8.580727577209473,8.580727577209473,8.580727577209473,8.580727577209473,8.580727577209473,8.580727577209473,8.580727577209473
2014-11-18,8.581340789794922,8.581340789794922,8.581340789794922,8.581340789794922,8.581340789794922,8.581340789794922,8.581340789794922
2014-11-19,8.582194328308105,8.582194328308105,8.582194328308105,8.582194328308105,8.582194328308105,8.582194328308105,8.582194328308105
2014-11-20,8.584604263305664,8.584604263305664,8.584604263305664,8.584604263305664,8.584604263305664,8.584604263305664,8.584604263305664
2014-11-21,8.589091300964355,8.589091300964355,8.589091300964355,8.589091300964355,8.589091300964355,8.589091300964355,8.589091300964355
2014-11-22,8.59459114074707,8.59459114074707,8.59459114074707,8.59459114074707,8.59459114074707,8.59459114074707,8.59459114074707
2014-11-23,8.59989070892334,8.59989070892334,8.59989070892334,8.59989070892334,8.59989070892334,8.59989070892334,8.59989070892334
2014-11-24,8.604398727416992,8.604398727416992,8.604398727416992,8.604398727416992,8.604398727416992,8.604398727416992,8.604398727416992
2014-11-25,8.607946395874023,8.607946395874023,8.607946395874023,8.607946395874023,8.607946395874023,8.607946395874023,8.607946395874023
2014-11-26,8.61056900024414,8.61056900024414,8.61056900024414,8.61056900024414,8.61056900024414,8.61056900024414,8.61056900024414
2014-11-27,8.612396240234375,8.612396240234375,8.612396240234375,8.612396240234375,8.612396240234375,8.612396240234375,8.612396240234375
2014-11-28,8.613592147827148,8.613592147827148,8.613592147827148,8.613592147827148,8.613592147827148,8.613592147827148,8.613592147827148
2014-11-29,8.614280700683594,8.614280700683594,8.614280700683594,8.614280700683594,8.614280700683594,8.614280700683594,8.614280700683594
2014-11-30,8.614545822143555,8.614545822143555,8.614545822143555,8.614545822143555,8.614545822143555,8.614545822143555,8.614545822143555
2014-12-01,8.614470481872559,8.614470481872559,8.614470481872559,8.614470481872559,8.614470481872559,8.614470481872559,8.614470481872559
2014-12-02,8.61414909362793,8.61414909362793,8.61414909362793,8.61414909362793,8.61414909362793,8.61414909362793,8.61414909362793
2014-12-03,8.61364459991455,8.61364459991455,8.61364459991455,8.61364459991455,8.61364459991455,8.61364459991455,8.61364459991455
2014-12-04,8.613102912902832,8.613102912902832,8.613102912902832,8.613102912902832,8.613102912902832,8.613102912902832,8.613102912902832
2014-12-05,8.612768173217773,8.612768173217773,8.612768173217773,8.612768173217773,8.612768173217773,8.612768173217773,8.612768173217773
2014-12-06,8.612750053405762,8.612750053405762,8.612750053405762,8.612750053405762,8.612750053405762,8.612750053405762,8.612750053405762
2014-12-07,8.612936019897461,8.612936019897461,8.612936019897461,8.612936019897461,8.612936019897461,8.612936019897461,8.612936019897461
2014-12-08,8.613157272338867,8.613157272338867,8.613157272338867,8.613157272338867,8.613157272338867,8.613157272338867,8.613157272338867
2014-12-09,8.613303184509277,8.613303184509277,8.613303184509277,8.613303184509277,8.613303184509277,8.613303184509277,8.613303184509277
2014-12-10,8.613273620605469,8.613273620605469,8.613273620605469,8.613273620605469,8.613273620605469,8.613273620605469,8.613273620605469
2014-12-11,8.613045692443848,8.613045692443848,8.613045692443848,8.613045692443848,8.613045692443848,8.613045692443848,8.613045692443848
2014-12-12,8.612778663635254,8.612778663635254,8.612778663635254,8.612778663635254,8.612778663635254,8.612778663635254,8.612778663635254
2014-12-13,8.612789154052734,8.612789154052734,8.612789154052734,8.612789154052734,8.612789154052734,8.612789154052734,8.612789154052734
2014-12-14,8.614123344421387,8.614123344421387,8.614123344421387,8.614123344421387,8.614123344421387,8.614123344421387,8.614123344421387
2014-12-15,8.62109375,8.62109375,8.62109375,8.62109375,8.62109375,8.62109375,8.62109375
2014-12-16,8.633668899536133,8.633668899536133,8.633668899536133,8.633668899536133,8.633668899536133,8.633668899536133,8.633668899536133
2014-12-17,8.645720481872559,8.645720481872559,8.645720481872559,8.645720481872559,8.645720481872559,8.645720481872559,8.645720481872559
2014-12-18,8.655482292175293,8.655482292175293,8.655482292175293,8.655482292175293,8.655482292175293,8.655482292175293,8.655482292175293
2014-12-19,8.663507461547852,8.663507461547852,8.663507461547852,8.663507461547852,8.663507461547852,8.663507461547852,8.663507461547852
2014-12-20,8.670244216918945,8.670244216918945,8.670244216918945,8.670244216918945,8.670244216918945,8.670244216918945,8.670244216918945
2014-12-21,8.676095962524414,8.676095962524414,8.676095962524414,8.676095962524414,8.676095962524414,8.676095962524414,8.676095962524414
2014-12-22,8.684019088745117,8.684019088745117,8.684019088745117,8.684019088745117,8.684019088745117,8.684019088745117,8.684019088745117
2014-12-23,8.695029258728027,8.695029258728027,8.695029258728027,8.695029258728027,8.695029258728027,8.695029258728027,8.695029258728027
2014-12-24,8.7050199508667,8.7050199508667,8.7050199508667,8.7050199508667,8.7050199508667,8.7050199508667,8.7050199508667
2014-12-25,8.712289810180664,8.712289810180664,8.712289810180664,8.712289810180664,8.712289810180664,8.712289810180664,8.712289810180664
2014-12-26,8.717039108276367,8.717039108276367,8.717039108276367,8.717039108276367,8.717039108276367,8.717039108276367,8.717039108276367
2014-12-27,8.720261573791504,8.720261573791504,8.720261573791504,8.720261573791504,8.720261573791504,8.720261573791504,8.720261573791504
2014-12-28,8.723462104797363,8.723462104797363,8.723462104797363,8.723462104797363,8.723462104797363,8.723462104797363,8.723462104797363
2014-12-29,8.728055000305176,8.728055000305176,8.728055000305176,8.728055000305176,8.728055000305176,8.728055000305176,8.728055000305176
2014-12-30,8.741219520568848,8.741219520568848,8.741219520568848,8.741219520568848,8.741219520568848,8.741219520568848,8.741219520568848
2014-12-31,8.756241798400879,8.756241798400879,8.756241798400879,8.756241798400879,8.756241798400879,8.756241798400879,8.756241798400879
2015-01-01,8.767088890075684,8.767088890075684,8.767088890075684,8.767088890075684,8.767088890075684,8.767088890075684,8.767088890075684
2015-01-02,8.773826599121094,8.773826599121094,8.773826599121094,8.773826599121094,8.773826599121094,8.773826599121094,8.773826599121094
2015-01-03,8.77721881866455,8.77721881866455,8.77721881866455,8.77721881866455,8.77721881866455,8.77721881866455,8.77721881866455
2015-01-04,8.778202056884766,8.778202056884766,8.778202056884766,8.778202056884766,8.778202056884766,8.778202056884766,8.778202056884766
2015-01-05,8.777509689331055,8.777509689331055,8.777509689331055,8.777509689331055,8.777509689331055,8.777509689331055,8.777509689331055
2015-01-06,8.775869369506836,8.775869369506836,8.775869369506836,8.775869369506836,8.775869369506836,8.775869369506836,8.775869369506836
2015-01-07,8.773664474487305,8.773664474487305,8.773664474487305,8.773664474487305,8.773664474487305,8.773664474487305,8.773664474487305
2015-01-08,8.770918846130371,8.770918846130371,8.770918846130371,8.770918846130371,8.770918846130371,8.770918846130371,8.770918846130371
2015-01-09,8.767709732055664,8.767709732055664,8.767709732055664,8.767709732055664,8.767709732055664,8.767709732055664,8.767709732055664
2015-01-10,8.764534950256348,8.764534950256348,8.764534950256348,8.764534950256348,8.764534950256348,8.764534950256348,8.764534950256348
2015-01-11,8.768867492675781,8.768867492675781,8.768867492675781,8.768867492675781,8.768867492675781,8.768867492675781,8.768867492675781
2015-01-12,8.783570289611816,8.783570289611816,8.783570289611816,8.783570289611816,8.783570289611816,8.783570289611816,8.783570289611816
2015-01-13,8.797048568725586,8.797048568725586,8.797048568725586,8.797048568725586,8.797048568725586,8.797048568725586,8.797048568725586
2015-01-14,8.805648803710938,8.805648803710938,8.805648803710938,8.805648803710938,8.805648803710938,8.805648803710938,8.805648803710938
2015-01-15,8.812108039855957,8.812108039855957,8.812108039855957,8.812108039855957,8.812108039855957,8.812108039855957,8.812108039855957
2015-01-16,8.822909355163574,8.822909355163574,8.822909355163574,8.822909355163574,8.822909355163574,8.822909355163574,8.822909355163574
2015-01-17,8.834539413452148,8.834539413452148,8.834539413452148,8.834539413452148,8.834539413452148,8.834539413452148,8.834539413452148
2015-01-18,8.844781875610352,8.844781875610352,8.844781875610352,8.844781875610352,8.844781875610352,8.844781875610352,8.844781875610352
2015-01-19,8.851516723632812,8.851516723632812,8.851516723632812,8.851516723632812,8.851516723632812,8.851516723632812,8.851516723632812
2015-01-20,8.854743957519531,8.854743957519531,8.854743957519531,8.854743957519531,8.854743957519531,8.854743957519531,8.854743957519531
2015-01-21,8.856476783752441,8.856476783752441,8.856476783752441,8.856476783752441,8.856476783752441,8.856476783752441,8.856476783752441
2015-01-22,8.85683822631836,8.85683822631836,8.85683822631836,8.85683822631836,8.85683822631836,8.85683822631836,8.85683822631836
2015-01-23,8.855358123779297,8.855358123779297,8.855358123779297,8.855358123779297,8.855358123779297,8.855358123779297,8.855358123779297
2015-01-24,8.852256774902344,8.852256774902344,8.852256774902344,8.852256774902344,8.852256774902344,8.852256774902344,8.852256774902344
2015-01-25,8.847755432128906,8.847755432128906,8.847755432128906,8.847755432128906,8.847755432128906,8.847755432128906,8.847755432128906
2015-01-26,8.842378616333008,8.84238052368164,8.842378616333008,8.842378616333008,8.842378616333008,8.842378616333008,8.842378616333008
2015-01-27,8.837244987487793,8.8374662399292,8.837244987487793,8.837244987487793,8.837244987487793,8.837244987487793,8.837244987487793
2015-01-28,8.83304214477539,8.834648132324219,8.83304214477539,8.83304214477539,8.83304214477539,8.83304214477539,8.83304214477539
2015-01-29,8.8292818069458,8.833251953125,8.8292818069458,8.8292818069458,8.8292818069458,8.8292818069458,8.8292818069458
2015-01-30,8.825563430786133,8.831978797912598,8.825563430786133,8.825563430786133,8.825563430786133,8.825563430786133,8.825563430786133
2015-01-31,8.824337005615234,8.834074020385742,8.824337005615234,8.824337005615234,8.824337005615234,8.824337005615234,8.824337005615234
2015-02-01,8.829486846923828,8.84229850769043,8.829486846923828,8.829486846923828,8.829486846923828,8.829486846923828,8.829486846923828
2015-02-02,8.835064888000488,8.849068641662598,8.835064888000488,8.835064888000488,8.835064888000488,8.835064888000488,8.835064888000488
2015-02-03,8.837943077087402,8.852264404296875,8.837943077087402,8.837943077087402,8.837943077087402,8.837943077087402,8.837943077087402
2015-02-04,8.83983325958252,8.854313850402832,8.83983325958252,8.83983325958252,8.83983325958252,8.83983325958252,8.83983325958252
2015-02-05,8.842436790466309,8.85696029663086,8.842436790466309,8.842436790466309,8.842436790466309,8.842436790466309,8.842436790466309
2015-02-06,8.843979835510254,8.858258247375488,8.843979835510254,8.843979835510254,8.843979835510254,8.843979835510254,8.843979835510254
2015-02-07,8.843523025512695,8.857397079467773,8.843523025512695,8.843523025512695,8.843523025512695,8.843523025512695,8.843523025512695
2015-02-08,8.841361045837402,8.854779243469238,8.841361045837402,8.841361045837402,8.841361045837402,8.841361045837402,8.841361045837402
2015-02-09,8.837697982788086,8.850642204284668,8.837697982788086,8.837697982788086,8.837697982788086,8.837697982788086,8.837697982788086
2015-02-10,8.832931518554688,8.84542465209961,8.832931518554688,8.832931518554688,8.832931518554688,8.832931518554688,8.832931518554688
2015-02-11,8.82735538482666,8.839421272277832,8.82735538482666,8.82735538482666,8.82735538482666,8.82735538482666,8.82735538482666
2015-02-12,8.821203231811523,8.832860946655273,8.821203231811523,8.821203231811523,8.821203231811523,8.821203231811523,8.821203231811523
2015-02-13,8.81463623046875,8.825872421264648,8.81463623046875,8.81463623046875,8.81463623046875,8.81463623046875,8.81463623046875
2015-02-14,8.807685852050781,8.818403244018555,8.807685852050781,8.807685852050781,8.807685852050781,8.807685852050781,8.807685852050781
2015-02-15,8.800557136535645,8.810785293579102,8.800557136535645,8.800557136535645,8.800557136535645,8.800557136535645,8.800557136535645
2015-02-16,8.793198585510254,8.803031921386719,8.793198585510254,8.793198585510254,8.793198585510254,8.793198585510254,8.793198585510254
2015-02-17,8.785650253295898,8.795143127441406,8.785650253295898,8.785650253295898,8.785650253295898,8.785650253295898,8.785650253295898
2015-02-18,8.778039932250977,8.787227630615234,8.778039932250977,8.778039932250977,8.778039932250977,8.778039932250977,8.778039932250977
2015-02-19,8.770330429077148,8.779214859008789,8.770330429077148,8.770330429077148,8.770330429077148,8.770330429077148,8.770330429077148
2015-02-20,8.762664794921875,8.771185874938965,8.762664794921875,8.762664794921875,8.762664794921875,8.762664794921875,8.762664794921875
2015-02-21,8.755269050598145,8.763381958007812,8.755269050598145,8.755269050598145,8.755269050598145,8.755269050598145,8.755269050598145
2015-02-22,8.748027801513672,8.755828857421875,8.748027801513672,8.748027801513672,8.748027801513672,8.748027801513672,8.748027801513672
2015-02-23,8.741291046142578,8.748913764953613,8.741291046142578,8.741291046142578,8.741291046142578,8.741291046142578,8.741291046142578
2015-02-24,8.737442016601562,8.745139122009277,8.737442016601562,8.737442016601562,8.737442016601562,8.737442016601562,8.737442016601562
2015-02-25,8.7369966506958,8.744747161865234,8.7369966506958,8.7369966506958,8.7369966506958,8.7369966506958,8.7369966506958
2015-02-26,8.737846374511719,8.74549388885498,8.737846374511719,8.737846374511719,8.737846374511719,8.737846374511719,8.737846374511719
2015-02-27,8.738555908203125,8.746000289916992,8.738555908203125,8.738555908203125,8.738555908203125,8.738555908203125,8.738555908203125
2015-02-28,8.738639831542969,8.745841979980469,8.738639831542969,8.738639831542969,8.738639831542969,8.738639831542969,8.738639831542969
2015-03-01,8.738685607910156,8.745671272277832,8.738685607910156,8.738685607910156,8.738685607910156,8.738685607910156,8.738685607910156
2015-03-02,8.738965034484863,8.745729446411133,8.738965034484863,8.738965034484863,8.738965034484863,8.738965034484863,8.738965034484863
2015-03-03,8.738728523254395,8.745244979858398,8.738728523254395,8.738728523254395,8.738728523254395,8.738728523254395,8.738728523254395
2015-03-04,8.737833976745605,8.74410343170166,8.737833976745605,8.737833976745605,8.737833976745605,8.737833976745605,8.737833976745605
2015-03-05,8.736562728881836,8.742600440979004,8.736562728881836,8.736562728881836,8.736562728881836,8.736562728881836,8.736562728881836
2015-03-06,8.734945297241211,8.740761756896973,8.734945297241211,8.734945297241211,8.734945297241211,8.734945297241211,8.734945297241211
2015-03-07,8.733065605163574,8.738672256469727,8.733065605163574,8.733065605163574,8.733065605163574,8.733065605163574,8.733065605163574
2015-03-08,8.730803489685059,8.736201286315918,8.730807304382324,8.730803489685059,8.730803489685059,8.730803489685059,8.730803489685059
2015-03-09,8.727900505065918,8.733088493347168,8.727978706359863,8.727900505065918,8.727900505065918,8.727900505065918,8.727900505065918
2015-03-10,8.72442626953125,8.729410171508789,8.72479248046875,8.72442626953125,8.72442626953125,8.72442626953125,8.72442626953125
2015-03-11,8.720427513122559,8.725207328796387,8.721306800842285,8.720427513122559,8.720427513122559,8.720427513122559,8.720427513122559
2015-03-12,8.715977668762207,8.720535278320312,8.7174711227417,8.715977668762207,8.715977668762207,8.715977668762207,8.715977668762207
2015-03-13,8.71115779876709,8.715481758117676,8.713265419006348,8.71115779876709,8.71115779876709,8.71115779876709,8.71115779876709
2015-03-14,8.706028938293457,8.710158348083496,8.708702087402344,8.706028938293457,8.706028938293457,8.706028938293457,8.706028938293457
2015-03-15,8.700786590576172,8.704750061035156,8.703963279724121,8.700786590576172,8.700786590576172,8.700786590576172,8.700786590576172
2015-03-16,8.695542335510254,8.699357986450195,8.699162483215332,8.695542335510254,8.695542335510254,8.695542335510254,8.695542335510254
2015-03-17,8.690202713012695,8.693883895874023,8.694207191467285,8.690202713012695,8.690202713012695,8.690202713012695,8.690202713012695
2015-03-18,8.684699058532715,8.688251495361328,8.6890287399292,8.684699058532715,8.684699058532715,8.684699058532715,8.684699058532715
2015-03-19,8.679187774658203,8.682621002197266,8.68379020690918,8.679187774658203,8.679187774658203,8.679187774658203,8.679187774658203
2015-03-20,8.673748016357422,8.677062034606934,8.678569793701172,8.673748016357422,8.673748016357422,8.673748016357422,8.673748016357422
2015-03-21,8.668367385864258,8.67154598236084,8.673340797424316,8.668367385864258,8.668367385864258,8.668367385864258,8.668367385864258
2015-03-22,8.663124084472656,8.66614818572998,8.668163299560547,8.663124084472656,8.663124084472656,8.663124084472656,8.663124084472656
2015-03-23,8.657946586608887,8.660845756530762,8.663047790527344,8.657946586608887,8.657946586608887,8.657946586608887,8.657946586608887
2015-03-24,8.652782440185547,8.655573844909668,8.65793514251709,8.652782440185547,8.652782440185547,8.652782440185547,8.652782440185547
2015-03-25,8.6476469039917,8.650341033935547,8.652838706970215,8.6476469039917,8.6476469039917,8.6476469039917,8.6476469039917
2015-03-26,8.642620086669922,8.64522647857666,8.647842407226562,8.642620086669922,8.642620086669922,8.642620086669922,8.642620086669922
2015-03-27,8.637750625610352,8.640275001525879,8.642993927001953,8.637750625610352,8.637750625610352,8.637750625610352,8.637750625610352
2015-03-28,8.632976531982422,8.635422706604004,8.638227462768555,8.632976531982422,8.632976531982422,8.632976531982422,8.632976531982422
2015-03-29,8.628301620483398,8.630670547485352,8.633545875549316,8.628301620483398,8.628301620483398,8.628301620483398,8.628301620483398
2015-03-30,8.623774528503418,8.626066207885742,8.628996849060059,8.623774528503418,8.623774528503418,8.623774528503418,8.623774528503418
2015-03-31,8.619359970092773,8.621557235717773,8.624521255493164,8.619359970092773,8.619359970092773,8.619359970092773,8.619359970092773
2015-04-01,8.615011215209961,8.617109298706055,8.620065689086914,8.615011215209961,8.615011215209961,8.615011215209961,8.615011215209961
2015-04-02,8.610763549804688,8.61278247833252,8.615771293640137,8.61076545715332,8.610763549804688,8.610763549804688,8.610763549804688
2015-04-03,8.606830596923828,8.608793258666992,8.612043380737305,8.606961250305176,8.606830596923828,8.606830596923828,8.606830596923828
2015-04-04,8.60399341583252,8.605949401855469,8.610031127929688,8.60515022277832,8.60399341583252,8.60399341583252,8.60399341583252
2015-04-05,8.603180885314941,8.605169296264648,8.610522270202637,8.606634140014648,8.603180885314941,8.603180885314941,8.603180885314941
2015-04-06,8.604270935058594,8.60628890991211,8.6128511428833,8.610350608825684,8.604270935058594,8.604270935058594,8.604270935058594
2015-04-07,8.606282234191895,8.608299255371094,8.61571979522705,8.61445426940918,8.606282234191895,8.606282234191895,8.606282234191895
2015-04-08,8.608333587646484,8.610319137573242,8.618253707885742,8.617928504943848,8.608333587646484,8.608333587646484,8.608333587646484
2015-04-09,8.609848022460938,8.611783027648926,8.619975090026855,8.620329856872559,8.609848022460938,8.609848022460938,8.609848022460938
2015-04-10,8.610647201538086,8.612519264221191,8.6207914352417,8.621631622314453,8.610647201538086,8.610647201538086,8.610647201538086
2015-04-11,8.610629081726074,8.612431526184082,8.620659828186035,8.62183952331543,8.610629081726074,8.610629081726074,8.610629081726074
2015-04-12,8.609959602355957,8.61169147491455,8.619808197021484,8.621223449707031,8.609959602355957,8.609959602355957,8.609959602355957
2015-04-13,8.608783721923828,8.61044692993164,8.618403434753418,8.619982719421387,8.608783721923828,8.608783721923828,8.608783721923828
2015-04-14,8.607078552246094,8.608674049377441,8.616438865661621,8.618127822875977,8.607078552246094,8.607078552246094,8.607078552246094
2015-04-15,8.604937553405762,8.606468200683594,8.61402416229248,8.61578369140625,8.604937553405762,8.604937553405762,8.604937553405762
2015-04-16,8.602392196655273,8.603860855102539,8.611197471618652,8.612998008728027,8.602392196655273,8.602392196655273,8.602392196655273
2015-04-17,8.599536895751953,8.600948333740234,8.60806655883789,8.609885215759277,8.599536895751953,8.599536895751953,8.599536895751953
2015-04-18,8.596485137939453,8.597843170166016,8.604747772216797,8.606572151184082,8.596485137939453,8.596485137939453,8.596485137939453
2015-04-19,8.593294143676758,8.594600677490234,8.601298332214355,8.603117942810059,8.593294143676758,8.593294143676758,8.593294143676758
2015-04-20,8.589983940124512,8.591243743896484,8.597738265991211,8.5995454788208,8.589983940124512,8.589983940124512,8.589983940124512
2015-04-21,8.586569786071777,8.587783813476562,8.59408187866211,8.595869064331055,8.586569786071777,8.586569786071777,8.586569786071777
2015-04-22,8.583040237426758,8.584211349487305,8.590314865112305,8.592079162597656,8.583040237426758,8.583040237426758,8.583040237426758
2015-04-23,8.579483985900879,8.580613136291504,8.586530685424805,8.588268280029297,8.579483985900879,8.579483985900879,8.579483985900879
2015-04-24,8.5759859085083,8.57707405090332,8.582808494567871,8.584516525268555,8.5759859085083,8.5759859085083,8.5759859085083
2015-04-25,8.572501182556152,8.573545455932617,8.57909107208252,8.580765724182129,8.572501182556152,8.572501182556152,8.572501182556152
2015-04-26,8.56908893585205,8.570082664489746,8.57541275024414,8.57705020904541,8.56908893585205,8.56908893585205,8.56908893585205
2015-04-27,8.565831184387207,8.56678295135498,8.57188606262207,8.573477745056152,8.565831184387207,8.565831184387207,8.565831184387207
2015-04-28,8.562664031982422,8.563579559326172,8.5684814453125,8.570015907287598,8.562664031982422,8.562664031982422,8.562664031982422
2015-04-29,8.55949592590332,8.56037712097168,8.565095901489258,8.566581726074219,8.55949592590332,8.55949592590332,8.55949592590332
2015-04-30,8.556365966796875,8.557214736938477,8.561766624450684,8.563207626342773,8.556365966796875,8.556365966796875,8.556365966796875
2015-05-01,8.55329704284668,8.554116249084473,8.558511734008789,8.559910774230957,8.55329704284668,8.55329704284668,8.55329704284668
2015-05-02,8.550237655639648,8.55102825164795,8.555275917053223,8.556635856628418,8.550237655639648,8.550237655639648,8.550237655639648
2015-05-03,8.54719066619873,8.547954559326172,8.552062034606934,8.553382873535156,8.54719066619873,8.54719066619873,8.54719066619873
2015-05-04,8.544190406799316,8.544928550720215,8.548903465270996,8.550188064575195,8.544190406799316,8.544190406799316,8.544190406799316
2015-05-05,8.541297912597656,8.542013168334961,8.545863151550293,8.547113418579102,8.541297912597656,8.541297912597656,8.541297912597656
2015-05-06,8.538446426391602,8.539137840270996,8.542868614196777,8.544083595275879,8.538446426391602,8.538446426391602,8.538446426391602
2015-05-07,8.535633087158203,8.53630256652832,8.539917945861816,8.54110050201416,8.535633087158203,8.535633087158203,8.535633087158203
2015-05-08,8.532882690429688,8.533531188964844,8.537034034729004,8.538185119628906,8.532882690429688,8.532882690429688,8.532882690429688
2015-05-09,8.530179977416992,8.530806541442871,8.534201622009277,8.535321235656738,8.530179977416992,8.530179977416992,8.530179977416992
2015-05-10,8.527525901794434,8.528133392333984,8.531421661376953,8.532509803771973,8.527525901794434,8.527525901794434,8.527525901794434
2015-05-11,8.524942398071289,8.525528907775879,8.528711318969727,8.529768943786621,8.524942398071289,8.524942398071289,8.524942398071289
2015-05-12,8.522378921508789,8.52293872833252,8.526005744934082,8.527031898498535,8.522378921508789,8.522378921508789,8.522378921508789
2015-05-13,8.51986026763916,8.52039623260498,8.523329734802246,8.52431869506836,8.51986026763916,8.51986026763916,8.51986026763916
2015-05-14,8.517402648925781,8.517918586730957,8.520731925964355,8.521679878234863,8.517402648925781,8.517402648925781,8.517402648925781
2015-05-15,8.514998435974121,8.515494346618652,8.518199920654297,8.519112586975098,8.514998435974121,8.514998435974121,8.514998435974121
2015-05-16,8.512650489807129,8.513127326965332,8.515734672546387,8.516613960266113,8.512650489807129,8.512650489807129,8.512650489807129
2015-05-17,8.510391235351562,8.510851860046387,8.513365745544434,8.514216423034668,8.510391235351562,8.510391235351562,8.510391235351562
2015-05-18,8.508241653442383,8.508686065673828,8.511115074157715,8.511937141418457,8.508241653442383,8.508241653442383,8.508241653442383
2015-05-19,8.506155967712402,8.506586074829102,8.508933067321777,8.50972843170166,8.506155967712402,8.506155967712402,8.506155967712402
2015-05-20,8.504181861877441,8.504597663879395,8.506868362426758,8.50763988494873,8.504181861877441,8.504181861877441,8.504181861877441
2015-05-21,8.502274513244629,8.502676963806152,8.504874229431152,8.505620956420898,8.502274513244629,8.502274513244629,8.502274513244629
2015-05-22,8.500388145446777,8.500777244567871,8.50290298461914,8.503626823425293,8.500388145446777,8.500388145446777,8.500388145446777
2015-05-23,8.498504638671875,8.498881340026855,8.500937461853027,8.501639366149902,8.498504638671875,8.498504638671875,8.498504638671875
2015-05-24,8.496647834777832,8.4970121383667,8.499002456665039,8.499682426452637,8.496647834777832,8.496647834777832,8.496647834777832
2015-05-25,8.494837760925293,8.495190620422363,8.497117042541504,8.497776985168457,8.494837760925293,8.494837760925293,8.494837760925293
2015-05-26,8.493040084838867,8.493380546569824,8.495246887207031,8.495885848999023,8.493040084838867,8.493040084838867,8.493040084838867
2015-05-27,8.491289138793945,8.491619110107422,8.493426322937012,8.494046211242676,8.491289138793945,8.491289138793945,8.491289138793945
2015-05-28,8.489579200744629,8.489899635314941,8.491649627685547,8.4922513961792,8.489579200744629,8.489579200744629,8.489579200744629
2015-05-29,8.487911224365234,8.488221168518066,8.489916801452637,8.490500450134277,8.487911224365234,8.487911224365234,8.487911224365234
2015-05-30,8.486310005187988,8.48660945892334,8.488253593444824,8.48882007598877,8.486310005187988,8.486310005187988,8.486310005187988
2015-05-31,8.484786033630371,8.485076904296875,8.48667049407959,8.48721981048584,8.484786033630371,8.484786033630371,8.484786033630371
2015-06-01,8.483299255371094,8.48358154296875,8.485125541687012,8.4856595993042,8.483299255371094,8.483299255371094,8.483299255371094
2015-06-02,8.481891632080078,8.48216438293457,8.483662605285645,8.484180450439453,8.481891632080078,8.481891632080078,8.481891632080078
2015-06-03,8.480537414550781,8.480802536010742,8.482254028320312,8.482757568359375,8.480537414550781,8.480537414550781,8.480537414550781
2015-06-04,8.479268074035645,8.479525566101074,8.480934143066406,8.481422424316406,8.479268074035645,8.479268074035645,8.479268074035645
2015-06-05,8.47803020477295,8.478279113769531,8.479645729064941,8.480119705200195,8.47803020477295,8.47803020477295,8.47803020477295
2015-06-06,8.47675609588623,8.476997375488281,8.47832202911377,8.478781700134277,8.47675609588623,8.47675609588623,8.47675609588623
2015-06-07,8.475447654724121,8.47568130493164,8.476964950561523,8.477411270141602,8.475447654724121,8.475447654724121,8.475447654724121
2015-06-08,8.474117279052734,8.474342346191406,8.475582122802734,8.476015090942383,8.474117279052734,8.474117279052734,8.474117279052734
2015-06-09,8.472784996032715,8.473001480102539,8.474194526672363,8.47461223602295,8.472784996032715,8.472784996032715,8.472784996032715
2015-06-10,8.471477508544922,8.471686363220215,8.472837448120117,8.47323989868164,8.471477508544922,8.471477508544922,8.471477508544922
2015-06-11,8.470223426818848,8.47042465209961,8.471535682678223,8.471924781799316,8.470223426818848,8.470223426818848,8.470223426818848
2015-06-12,8.468992233276367,8.469186782836914,8.470258712768555,8.470634460449219,8.468992233276367,8.468992233276367,8.468992233276367
